Country,Season,Season type,Year,Stock,Area,Fleets,Effort,UnitEffort,Catch. kg,Catch Cat.,Report cat.,Discards Imported Or Raised
Spain,1,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,65801,kWd,37183,Landings,R-Reported,Imported
Spain,2,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,25712,kWd,36015,Landings,R-Reported,Imported
Spain,3,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,27461,kWd,15724,Landings,R-Reported,Imported
Spain,4,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,88352,kWd,68463,Landings,R-Reported,Imported
Spain,1,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,429476,kWd,198068,Landings,R-Reported,Imported
Spain,1,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,429476,kWd,0,Logbook Registered Discard,R-Reported,Imported
Spain,2,Quarter,2020,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,322846,kWd,145893.57,Landings,R-Reported,Imported
Spain,1,Quarter,2020,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,23914,kWd,225,Landings,R-Reported,Imported
Spain,2,Quarter,2020,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,56617,kWd,701,Landings,R-Reported,Imported
Spain,3,Quarter,2020,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,60665,kWd,2103,Landings,R-Reported,Imported
Spain,4,Quarter,2020,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,38060,kWd,694,Landings,R-Reported,Imported
Spain,3,Quarter,2020,mon.27.78abd,27.7.k.2,LLS_DEF_0_0_0,50808,kWd,139,Landings,R-Reported,Imported
Spain,4,Quarter,2020,mon.27.78abd,27.7.k.2,LLS_DEF_0_0_0,139385,kWd,106,Landings,R-Reported,Imported
Spain,1,Quarter,2020,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,5924,kWd,9790,Landings,R-Reported,Imported
Spain,3,Quarter,2020,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,11849,kWd,35032,Landings,R-Reported,Imported
Spain,4,Quarter,2020,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,4847,kWd,5673,Landings,R-Reported,Imported
Spain,2,Quarter,2020,mon.27.78abd,27.7.k.2,OTB_DEF_70-99_0_0,7592,kWd,2855,Landings,R-Reported,Imported
Spain,3,Quarter,2020,mon.27.78abd,27.7.k.2,GNS_DEF_120-219_0_0,9013,kWd,318,Landings,R-Reported,Imported
Spain,4,Quarter,2020,mon.27.78abd,27.7.k.2,GNS_DEF_120-219_0_0,12258,kWd,174,Landings,R-Reported,Imported
UK (England),2,Quarter,2020,mon.27.78abd,27.7.d,TBB_DEF_70-99_0_0_all,-9,NA,1456,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2020,mon.27.78abd,27.7.d,TBB_DEF_70-99_0_0_all,-9,NA,2366,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2020,mon.27.78abd,27.7.d,GNS_DEF_all_0_0_all,-9,NA,69,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.d,GTR_DEF_all_0_0_all,-9,NA,3,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2020,mon.27.78abd,27.7.d,GTR_DEF_all_0_0_all,-9,NA,1,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2020,mon.27.78abd,27.7.d,GTR_DEF_all_0_0_all,-9,NA,56,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.d,OTB_DEF_70-99_0_0_all,-9,NA,317,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2020,mon.27.78abd,27.7.d,OTB_DEF_70-99_0_0_all,-9,NA,321,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2020,mon.27.78abd,27.7.d,OTB_DEF_70-99_0_0_all,-9,NA,13,BMS landing,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.d,SSC_DEF_All_0_0_All,-9,NA,363,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2020,mon.27.78abd,27.7.d,SSC_DEF_All_0_0_All,-9,NA,597,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.d,TBB_DEF_70-99_0_0_all,-9,NA,775,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2020,mon.27.78abd,27.7.d,GNS_DEF_all_0_0_all,-9,NA,116,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2020,mon.27.78abd,27.7.d,GTR_DEF_all_0_0_all,-9,NA,18,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2020,mon.27.78abd,27.7.d,OTB_DEF_70-99_0_0_all,-9,NA,366,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.d,SDN_all_0_0_all,-9,NA,76,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2020,mon.27.78abd,27.7.d,TBB_DEF_70-99_0_0_all,-9,NA,52,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.d,GNS_DEF_all_0_0_all,-9,NA,28,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2020,mon.27.78abd,27.7.d,GNS_DEF_all_0_0_all,-9,NA,80,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2020,mon.27.78abd,27.7.d,OTB_DEF_70-99_0_0_all,-9,NA,787,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2020,mon.27.78abd,27.7.d,SSC_DEF_All_0_0_All,-9,NA,54,Landings,"A-All - reported, nonre",Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,148544,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,484.89,Discards,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,1007285,kWd,79840.56,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,1007285,kWd,268421.01,Discards,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,478729,kWd,118053.87,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,478729,kWd,196806.38,Discards,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,416642,kWd,12646.25,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,416642,kWd,4489.76,Discards,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.8.b,GNS_DEF_all_0_0_all,307691,kWd,1.54,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.8.b,GNS_DEF_all_0_0_all,307691,kWd,0,Discards,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,709366,kWd,124999.31,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0,563031,kWd,111690.64,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0,563031,kWd,0,Discards,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,437182,kWd,98892.03,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,437182,kWd,5358.39,Discards,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.d,OTT_DEF_>=70_0_0,20953,kWd,15817.46,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0,1808249,kWd,3576.85,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,251096,kWd,77016.65,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,GTR_DEF_100-119_0_0_all,15187,kWd,101,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0,2370629,kWd,18409,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,363613,kWd,118298.39,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0,631083,kWd,60349.75,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.h,GNS_DEF_120-219_0_0_all,5857,kWd,226.12,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.7.h,MIS_MIS_0_0_0,158575,kWd,1605.85,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.7.j,GNS_DEF_100-119_0_0_all,209237,kWd,1993.84,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.j,GNS_DEF_100-119_0_0_all,218836,kWd,8243.57,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,784402,kWd,75643.29,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,784402,kWd,2043.16,Discards,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.8.a,GNS_DEF_all_0_0_all,919653,kWd,1159.41,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,510787,kWd,31008.57,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,626553,kWd,112198.98,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,330149,kWd,11716.52,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,466342,kWd,21143.88,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.8.d,OTT_DEF_>=70_0_0,34529,kWd,21240.1,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.7.e,GNS_DEF_120-219_0_0_all,15486,kWd,15471.9,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,GNS_DEF_all_0_0_all,37355,kWd,692.23,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0,2189379,kWd,28793.79,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,188436,kWd,45126.81,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,420461,kWd,132629.52,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0,1381010,kWd,289981.35,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.7.h,GNS_DEF_100-119_0_0_all,49407,kWd,2168.92,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.7.h,OTB_DEF_70-99_0_0,159161,kWd,22351.25,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.a,GNS_DEF_all_0_0_all,660854,kWd,664.58,Landings,R-Reported,Imported
France,2,Quarter,2020,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,319412,kWd,64568.86,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,GNS_DEF_120-219_0_0_all,17831,kWd,3942.89,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0,2457743,kWd,2390.21,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.b,GNS_DEF_100-119_0_0_all,761,kWd,21.77,Landings,R-Reported,Imported
France,1,Quarter,2020,mon.27.78abd,27.7.h,GNS_DEF_100-119_0_0_all,44090,kWd,2516.97,Landings,R-Reported,Imported
France,4,Quarter,2020,mon.27.78abd,27.7.h,GNS_DEF_100-119_0_0_all,61529,kWd,1878.89,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.7.j,GNS_DEF_100-119_0_0_all,279772,kWd,8746.3,Landings,R-Reported,Imported
France,3,Quarter,2020,mon.27.78abd,27.8.a,GNS_DEF_all_0_0_all,752975,kWd,441.77,Landings,R-Reported,Imported
UK (England),2,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0_HC,-9,NA,20522,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0_HC,-9,NA,11398,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2020,mon.27.78abd,27.7.e,MIS_MIS_0_0_0_HC,-9,NA,0,Discards,"A-All - reported, nonre",Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,11168,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,55.98,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,12893,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,10.56,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,105132,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,86.06,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,88085,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,72.11,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,10387,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,52.07,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,43272,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,141.25,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,44903,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,146.58,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,198992,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,649.56,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,11258,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,56.43,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,17657,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,14.46,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,4319,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,3.54,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,4291,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,21.51,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,42694,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,139.36,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,206137,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,672.88,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_100-119_0_0_all,-9,NA,18923,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_100-119_0_0_all,-9,NA,6.27,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,12229,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,61.3,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,8544,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,42.83,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,125115,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,102.42,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,4774,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,23.93,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,5097,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,25.55,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_70-99_0_0_all,-9,NA,52809,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_70-99_0_0_all,-9,NA,17.5,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,53855,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,175.8,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_100-119_0_0_all,-9,NA,38162,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_100-119_0_0_all,-9,NA,12.64,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,16334,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,13.37,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,124133,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,101.62,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_70-99_0_0_all,-9,NA,7143,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_70-99_0_0_all,-9,NA,2.37,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,113848,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,371.63,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_100-119_0_0_all,-9,NA,11079,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.j,OTB_CRU_100-119_0_0_all,-9,NA,3.67,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,MIS_MIS_0_0_0_HC,-9,NA,74,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,MIS_MIS_0_0_0_HC,-9,NA,107,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,82237,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,GNS_DEF_120-219_0_0_all,-9,NA,13553,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,GNS_DEF_120-219_0_0_all,-9,NA,0,Discards,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,6400,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,3.68,Discards,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,6683,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,3.85,Discards,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,93353,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,GNS_DEF_120-219_0_0_all,-9,NA,13031,Landings,R-Reported,Imported
Ireland,2,Quarter,2020,mon.27.78abd,27.7.g,GNS_DEF_120-219_0_0_all,-9,NA,0,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,14934,Landings,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,8.59,Discards,R-Reported,Imported
Ireland,3,Quarter,2020,mon.27.78abd,27.7.g,MIS_MIS_0_0_0_HC,-9,NA,488,Landings,R-Reported,Imported
Ireland,1,Quarter,2020,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,70527,Landings,R-Reported,Imported
Ireland,4,Quarter,2020,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,97563,Landings,R-Reported,Imported
